,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),일 최심신적설(cm),일 최심적설(cm),1시간평균 미세먼지농도(㎍/㎥),y,개봉편수_kor,상영편수_kor,매출액_kor,관객수_kor,점유율_kor,개봉편수_for,상영편수_for,매출액_for,관객수_for,점유율_for,개봉편수_all,상영편수_all,매출액_all,관객수_all,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
636,2019-10-18,15.009473684210532,10.980000000000004,19.31157894736842,4.418947368421052,4.056842105263156,1.746315789473684,81.29894736842107,0.0,0.0,18.424193548387098,0.0,5.0,58.0,"1,020,859,530","120,854",35.10%,1.0,52.0,"1,929,699,890","223,343",64.90%,6.0,110.0,"2,950,559,420","344,197",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,2019-10-19,16.1578947368421,11.785263157894736,22.30736842105263,0.2694736842105265,3.8978947368421064,1.4989473684210524,80.14631578947373,0.0,0.0,19.60544217687075,0.0,0.0,53.0,"1,588,137,400","179,147",29.90%,0.0,50.0,"3,703,388,540","419,495",70.10%,0.0,103.0,"5,291,525,940","598,642",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2019-10-20,15.093684210526316,10.492631578947368,22.37052631578948,0.0,2.9905263157894746,1.1210526315789473,80.25368421052634,0.0,0.0,27.683087027914613,0.0,0.0,45.0,"1,378,922,900","154,732",29.60%,0.0,51.0,"3,225,263,840","368,546",70.40%,0.0,96.0,"4,604,186,740","523,278",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2019-10-21,15.170526315789473,9.542105263157897,22.789473684210527,0.0,3.6515789473684213,1.377894736842106,76.6684210526316,0.0,0.0,29.45440251572327,0.0,8.0,57.0,"536,693,450","66,539",36.60%,0.0,42.0,"932,886,680","115,456",63.40%,8.0,99.0,"1,469,580,130","181,995",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2019-10-22,15.826315789473684,10.287368421052628,22.72736842105263,0.015789473684210527,3.5989473684210505,1.3631578947368421,76.01263157894738,0.0,0.0,26.62121212121212,0.0,2.0,50.0,"513,692,830","66,192",35.50%,1.0,51.0,"960,655,270","120,114",64.50%,3.0,101.0,"1,474,348,100","186,306",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2019-10-23,15.946315789473688,12.109473684210524,19.887368421052628,0.07578947368421053,3.6631578947368415,1.5073684210526317,77.01578947368424,0.0,0.0,23.65277777777778,0.0,2.0,50.0,"1,411,817,700","178,378",62.00%,6.0,57.0,"875,881,730","109,329",38.00%,8.0,107.0,"2,287,699,430","287,707",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,2019-10-24,17.24631578947369,13.597894736842104,21.86315789473684,2.510526315789474,4.563157894736841,2.014736842105264,71.12315789473686,0.0,0.0,25.03822629969419,0.0,5.0,51.0,"1,416,022,180","178,148",62.30%,15.0,65.0,"851,810,980","107,888",37.70%,20.0,116.0,"2,267,833,160","286,036",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2019-10-25,16.87263157894737,11.94315789473684,22.585263157894737,0.3705263157894737,4.429473684210526,1.7936842105263164,72.40526315789477,0.0,0.0,21.529133858267716,0.0,5.0,52.0,"2,034,613,420","233,493",60.70%,0.0,59.0,"1,275,233,760","150,899",39.30%,5.0,111.0,"3,309,847,180","384,392",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,2019-10-26,12.817894736842108,8.957894736842102,17.009473684210526,0.015789473684210527,5.172631578947369,2.5652631578947367,63.98631578947369,0.0,0.0,20.435185185185187,0.0,0.0,42.0,"3,530,804,880","394,833",57.30%,2.0,61.0,"2,534,885,720","294,285",42.70%,2.0,103.0,"6,065,690,600","689,118",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,2019-10-27,10.528421052631579,5.36,17.227368421052624,0.19368421052631576,4.194736842105264,1.635789473684211,66.58842105263159,0.0,0.0,19.810207336523128,0.0,0.0,47.0,"3,233,339,440","364,387",58.30%,0.0,55.0,"2,230,278,030","260,222",41.70%,0.0,102.0,"5,463,617,470","624,609",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2019-10-28,11.44947368421053,4.515789473684211,18.447368421052634,0.29368421052631577,4.022105263157895,1.478947368421053,70.86000000000004,0.0,0.0,26.920886075949365,0.0,1.0,44.0,"1,400,322,440","174,579",68.30%,1.0,50.0,"641,007,440","80,968",31.70%,2.0,94.0,"2,041,329,880","255,547",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2019-10-29,13.091578947368424,8.049473684210527,18.664210526315788,0.5652631578947369,5.1168421052631565,1.9915789473684222,66.91263157894737,0.0,0.0,68.71471927162368,0.0,1.0,49.0,"1,500,679,860","188,912",65.90%,1.0,64.0,"813,418,100","97,660",34.10%,2.0,113.0,"2,314,097,960","286,572",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2019-10-30,11.184210526315784,5.595789473684208,18.202105263157893,0.0,3.9652631578947357,1.5726315789473684,67.87263157894738,0.0,0.0,26.640866873065015,0.0,2.0,46.0,"1,637,863,990","275,547",39.30%,9.0,67.0,"2,630,969,730","425,690",60.70%,11.0,113.0,"4,268,833,720","701,237",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2019-10-31,13.080000000000004,5.886315789473684,20.50736842105263,0.0,4.363157894736843,1.6610526315789471,72.90000000000005,0.0,0.0,58.686186186186184,0.0,2.0,43.0,"1,252,155,870","173,649",41.90%,5.0,61.0,"1,945,974,460","240,817",58.10%,7.0,104.0,"3,198,130,330","414,466",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,2019-11-01,14.151578947368426,8.749473684210523,21.533684210526314,0.0,3.742105263157894,1.389473684210526,72.72315789473687,0.0,0.0,86.3489425981873,0.0,5.0,37.0,"1,568,289,590","182,088",38.60%,1.0,52.0,"2,538,696,770","289,463",61.40%,6.0,89.0,"4,106,986,360","471,551",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2019-11-02,13.393684210526311,7.628421052631579,19.96421052631579,0.0,2.812631578947369,0.9578947368421048,78.29052631578952,0.0,0.0,56.99130434782609,0.0,0.0,32.0,"2,587,322,190","295,380",32.70%,0.0,51.0,"5,322,388,940","606,884",67.30%,0.0,83.0,"7,909,711,130","902,264",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,2019-11-03,13.650526315789474,9.360000000000001,20.162105263157894,1.4631578947368422,4.292631578947369,1.4652631578947368,75.38315789473687,0.0,0.0,45.943661971830984,0.0,0.0,30.0,"2,155,628,990","248,250",31.50%,0.0,53.0,"4,671,411,410","539,377",68.50%,0.0,83.0,"6,827,040,400","787,627",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2019-11-04,12.341052631578949,7.555789473684211,18.734736842105256,0.18315789473684213,3.3042105263157904,1.243157894736842,75.91368421052634,0.0,0.0,22.016077170418008,0.0,1.0,44.0,"807,647,980","103,697",40.40%,13.0,71.0,"1,224,069,470","153,057",59.60%,14.0,115.0,"2,031,717,450","256,754",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2019-11-05,11.593684210526316,6.174736842105263,18.92,0.002105263157894737,3.9,1.3631578947368428,74.9884210526316,0.0,0.0,29.062968515742128,0.0,1.0,43.0,"779,449,510","100,422",41.90%,2.0,59.0,"1,109,048,050","139,315",58.10%,3.0,102.0,"1,888,497,560","239,737",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2019-11-06,11.1221052631579,5.538947368421053,18.49368421052631,0.0,3.498947368421053,1.2452631578947373,69.981052631579,0.0,0.0,34.02777777777778,0.0,1.0,34.0,"819,315,110","105,218",42.50%,1.0,65.0,"1,132,450,100","142,127",57.50%,2.0,99.0,"1,951,765,210","247,345",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2019-11-07,10.714736842105266,5.693684210526317,16.887368421052635,0.017894736842105262,5.050526315789471,2.0863157894736837,64.58105263157897,0.0,0.0,34.058394160583944,0.0,3.0,39.0,"2,037,033,400","256,958",70.50%,11.0,69.0,"851,036,010","107,275",29.50%,14.0,108.0,"2,888,069,410","364,233",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,2019-11-08,7.90315789473684,2.5736842105263165,15.227368421052628,0.03684210526315789,3.985263157894739,1.698947368421052,59.87684210526316,0.0,0.0,32.49076923076923,0.0,5.0,47.0,"2,490,464,410","284,966",67.50%,18.0,95.0,"1,171,665,480","137,313",32.50%,23.0,142.0,"3,662,129,890","422,279",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2019-11-09,8.498947368421053,1.7494736842105267,17.12526315789474,0.24842105263157896,3.8631578947368417,1.3978947368421053,61.327368421052626,0.0,0.0,32.53709198813056,0.0,0.0,30.0,"4,481,726,540","504,010",59.90%,1.0,70.0,"2,898,227,750","337,810",40.10%,1.0,100.0,"7,379,954,290","841,820",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,2019-11-10,9.388421052631584,3.0694736842105264,15.916842105263159,7.611578947368423,6.036842105263158,1.6210526315789473,71.95473684210526,0.0,0.0,30.90644171779141,0.0,0.0,25.0,"4,041,137,850","454,518",58.90%,0.0,69.0,"2,699,418,880","317,265",41.10%,0.0,94.0,"6,740,556,730","771,783",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2019-11-11,11.920000000000002,7.757894736842107,16.686315789473685,0.9631578947368418,5.666315789473684,2.524210526315789,71.75789473684212,0.0,0.0,25.039816232771823,0.0,1.0,35.0,"1,523,281,660","188,509",71.60%,0.0,62.0,"583,385,860","74,596",28.40%,1.0,97.0,"2,106,667,520","263,105",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2019-11-12,9.623157894736842,4.814736842105264,16.467368421052633,0.010526315789473684,3.2399999999999984,1.1421052631578943,74.43473684210531,0.0,0.0,27.954277286135692,0.0,1.0,43.0,"1,280,472,380","159,771",70.20%,0.0,71.0,"527,138,370","67,707",29.80%,1.0,114.0,"1,807,610,750","227,478",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,2019-11-13,9.074736842105265,3.806315789473684,14.002105263157897,2.6284210526315785,6.566315789473682,2.0136842105263164,74.96421052631584,0.0,0.0,27.11915535444947,0.0,4.0,42.0,"1,937,541,300","243,179",72.20%,5.0,72.0,"721,545,660","93,428",27.80%,9.0,114.0,"2,659,086,960","336,607",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,2019-11-14,3.858947368421053,-0.585263157894737,8.975789473684213,0.02736842105263158,6.522105263157896,2.937894736842106,45.190526315789505,0.0,0.0,20.161676646706585,0.0,6.0,39.0,"1,961,253,040","248,556",72.40%,9.0,75.0,"715,096,950","94,899",27.60%,15.0,114.0,"2,676,349,990","343,455",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,2019-11-15,7.177894736842107,-0.9978947368421054,13.767368421052636,2.7715789473684205,4.64421052631579,1.8147368421052639,70.28526315789478,0.003157894736842105,0.003157894736842105,30.14652567975831,0.0,2.0,52.0,"2,562,312,150","296,739",75.40%,3.0,80.0,"802,095,130","96,586",24.60%,5.0,132.0,"3,364,407,280","393,325",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,2019-11-16,10.369473684210526,5.321052631578946,17.098947368421047,0.3136842105263158,3.4463157894736853,1.2105263157894735,80.11473684210527,0.0,0.0,32.53925925925926,0.0,0.0,38.0,"4,822,009,340","543,727",73.20%,0.0,79.0,"1,688,254,652","199,047",26.80%,0.0,117.0,"6,510,263,992","742,774",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,2019-11-17,11.481052631578947,6.40105263157895,15.832631578947362,17.157894736842103,5.21157894736842,1.8147368421052639,87.06315789473688,0.0,0.0,30.419790104947527,0.0,0.0,35.0,"4,492,920,600","506,549",73.70%,1.0,77.0,"1,526,916,190","181,083",26.30%,1.0,112.0,"6,019,836,790","687,632",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,2019-11-18,8.809473684210527,3.5252631578947367,16.567368421052628,12.380000000000004,7.677894736842108,3.879999999999999,65.13368421052634,0.0,0.0,61.75272161741835,0.0,1.0,42.0,"1,634,836,930","205,705",76.80%,4.0,90.0,"461,080,490","62,122",23.20%,5.0,132.0,"2,095,917,420","267,827",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,2019-11-19,3.866315789473685,0.8021052631578948,7.153684210526318,0.07157894736842105,6.254736842105265,3.0021052631578953,57.036842105263204,0.0,0.0,26.203288490284006,0.0,2.0,59.0,"1,489,264,070","188,005",77.30%,0.0,88.0,"421,159,670","55,246",22.70%,2.0,147.0,"1,910,423,740","243,251",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2019-11-20,2.76421052631579,-1.8557894736842109,8.907368421052631,0.002105263157894737,4.097894736842105,1.64,55.08210526315793,0.0,0.0,20.22360248447205,0.0,2.0,45.0,"1,488,360,830","190,505",74.00%,1.0,87.0,"505,613,740","67,028",26.00%,3.0,132.0,"1,993,974,570","257,533",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,2019-11-21,5.2242105263157885,-2.3168421052631576,12.430526315789471,0.0,3.2873684210526317,1.2757894736842106,56.90000000000005,0.0,0.0,28.376488095238095,0.0,8.0,42.0,"940,429,120","117,445",15.80%,7.0,68.0,"5,103,078,320","627,027",84.20%,15.0,110.0,"6,043,507,440","744,472",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,2019-11-22,9.44526315789474,3.0094736842105254,17.48631578947369,0.0,3.472631578947368,1.3336842105263162,66.49789473684214,0.0,0.0,31.71001494768311,0.0,4.0,50.0,"1,264,880,650","145,705",18.20%,6.0,70.0,"5,739,635,280","654,585",81.80%,10.0,120.0,"7,004,515,930","800,290",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,2019-11-23,10.85473684210526,4.662105263157894,18.287368421052633,0.02,3.407368421052631,1.2189473684210526,76.27578947368423,0.0,0.0,25.10075187969925,0.0,0.0,37.0,"1,836,390,310","207,361",10.90%,0.0,72.0,"14,590,018,010","1,693,339",89.10%,0.0,109.0,"16,426,408,320","1,900,700",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,2019-11-24,12.756842105263154,7.64315789473684,19.30842105263158,1.2936842105263158,5.841052631578946,1.789473684210527,79.3642105263158,0.0,0.0,25.956454121306376,0.0,0.0,31.0,"1,670,192,690","189,723",10.80%,0.0,69.0,"13,426,356,350","1,563,486",89.20%,0.0,100.0,"15,096,549,040","1,753,209",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,2019-11-25,5.948421052631579,3.4536842105263172,10.816842105263158,2.6726315789473682,6.066315789473685,2.8473684210526318,69.25052631578947,0.0,0.0,19.27953410981697,0.0,5.0,45.0,"780,204,900","98,982",20.90%,1.0,62.0,"3,050,363,060","373,942",79.10%,6.0,107.0,"3,830,567,960","472,924",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,2019-11-26,7.720000000000001,2.5978947368421053,13.487368421052633,0.40631578947368424,3.64842105263158,1.4431578947368424,72.62842105263162,0.0,0.0,20.412251655629138,0.0,1.0,46.0,"836,773,680","108,503",24.00%,4.0,64.0,"2,778,221,740","343,301",76.00%,5.0,110.0,"3,614,995,420","451,804",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2019-11-27,6.285263157894736,2.8115789473684196,9.822105263157896,1.106315789473684,4.87578947368421,2.2705263157894726,64.64526315789477,0.0,0.0,25.32992700729927,0.0,5.0,50.0,"1,187,168,560","195,589",22.90%,6.0,72.0,"4,029,273,020","657,363",77.10%,11.0,122.0,"5,216,441,580","852,952",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,2019-11-28,4.958947368421053,0.6189473684210526,10.565263157894735,2.426315789473684,4.285263157894737,1.8873684210526314,72.50842105263163,0.0,0.0,26.81023102310231,0.0,9.0,57.0,"973,549,930","124,395",27.40%,8.0,69.0,"2,631,559,810","329,867",72.60%,17.0,126.0,"3,605,109,740","454,262",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,2019-11-29,3.5452631578947362,-0.8673684210526313,9.925263157894738,0.21052631578947367,4.180000000000001,1.6526315789473682,61.97473684210529,0.0,0.0,21.413793103448278,0.0,4.0,66.0,"1,204,947,050","142,331",22.90%,1.0,58.0,"4,130,236,883","478,074",77.10%,5.0,124.0,"5,335,183,933","620,405",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2019-11-30,5.5094736842105245,-1.5063157894736838,12.818947368421059,0.21052631578947378,3.4442105263157923,1.122105263157895,63.106315789473705,0.0,0.0,27.33385093167702,0.0,0.0,62.0,"2,049,964,660","237,244",16.00%,0.0,66.0,"10,633,821,950","1,244,037",84.00%,0.0,128.0,"12,683,786,610","1,481,281",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,2019-12-01,6.364210526315788,4.759999999999999,8.381052631578948,13.46631578947368,4.032631578947367,1.353684210526316,84.38947368421057,0.0,0.0,27.347626339969374,0.0,0.0,53.0,"1,813,983,200","207,250",16.70%,0.0,53.0,"8,859,852,340","1,033,270",83.30%,0.0,106.0,"10,673,835,540","1,240,520",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,2019-12-02,3.721052631578947,0.4168421052631579,7.013684210526317,0.19789473684210526,6.778947368421055,3.4473684210526305,57.250526315789465,0.0,0.0,18.65915915915916,0.0,3.0,62.0,"725,370,100","93,373",28.20%,0.0,61.0,"1,893,611,610","237,509",71.80%,3.0,123.0,"2,618,981,710","330,882",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,2019-12-03,2.3884210526315792,-2.383157894736842,6.778947368421051,0.2915789473684211,4.697894736842106,1.8284210526315785,66.25368421052637,0.005263157894736842,0.005263157894736842,19.300148588410103,0.0,2.0,53.0,"735,429,640","95,820",28.90%,0.0,68.0,"1,852,719,400","235,880",71.10%,2.0,121.0,"2,588,149,040","331,700",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,2019-12-04,4.1410526315789475,-0.3000000000000001,9.470526315789476,0.09684210526315788,4.670526315789475,1.6536842105263156,62.65578947368422,0.0,0.0,24.82723279648609,0.0,3.0,53.0,"645,630,860","87,539",23.60%,5.0,68.0,"2,189,165,530","283,194",76.40%,8.0,121.0,"2,834,796,390","370,733",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,2019-12-05,0.47052631578947385,-4.0442105263157915,4.957894736842104,0.046315789473684206,6.191578947368419,2.8178947368421063,49.27473684210527,0.021052631578947368,0.021052631578947368,19.43620178041543,0.0,5.0,56.0,"507,805,420","68,337",18.80%,6.0,61.0,"2,280,243,750","294,690",81.20%,11.0,117.0,"2,788,049,170","363,027",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,2019-12-06,-2.9273684210526305,-7.2294736842105225,2.4799999999999995,0.030526315789473683,4.555789473684209,2.114736842105265,46.81473684210527,0.029473684210526315,0.04,19.998482549317146,0.0,3.0,47.0,"616,778,960","77,469",16.50%,14.0,72.0,"3,334,859,500","392,498",83.50%,17.0,119.0,"3,951,638,460","469,967",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,2019-12-07,0.37684210526315803,-5.967368421052631,6.11052631578947,0.04526315789473683,4.478947368421053,1.8178947368421055,61.87894736842108,0.009473684210526316,0.009473684210526316,29.088791848617177,0.0,0.0,45.0,"987,362,670","117,013",11.60%,0.0,59.0,"7,745,777,160","890,086",88.40%,0.0,104.0,"8,733,139,830","1,007,099",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2019-12-08,1.4297872340425533,-3.2414893617021274,7.998936170212764,0.0,3.320212765957447,1.3234042553191485,67.50425531914897,0.0,0.0,33.655834564254064,0.0,0.0,44.0,"860,940,000","101,204",11.60%,0.0,58.0,"6,762,627,200","774,481",88.40%,0.0,102.0,"7,623,567,200","875,685",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,2019-12-09,3.0094736842105254,-3.3252631578947343,10.040000000000001,0.13894736842105262,3.41578947368421,1.2926315789473681,69.2926315789474,0.0,0.0,41.36986301369863,0.0,4.0,45.0,"355,396,500","47,049",17.40%,7.0,60.0,"1,760,434,070","222,777",82.60%,11.0,105.0,"2,115,830,570","269,826",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,2019-12-10,6.671578947368423,1.6536842105263145,13.411578947368422,0.36526315789473685,3.649473684210526,1.2989473684210529,79.20631578947369,0.0,0.0,64.04718417047184,0.0,4.0,49.0,"496,384,920","71,902",23.80%,4.0,68.0,"1,820,727,150","230,430",76.20%,8.0,117.0,"2,317,112,070","302,332",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,2019-12-11,7.0905263157894725,2.042105263157895,13.528421052631577,0.20315789473684215,6.748421052631577,2.824210526315789,68.1021052631579,0.0,0.0,53.73118279569893,0.0,2.0,53.0,"471,151,880","64,061",16.70%,5.0,66.0,"2,482,920,070","319,279",83.30%,7.0,119.0,"2,954,071,950","383,340",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,2019-12-12,1.9052631578947377,-2.1915789473684204,6.234736842105266,0.004210526315789474,5.261052631578946,2.307368421052632,49.16947368421055,0.0,0.0,16.48177496038035,0.0,13.0,58.0,"361,441,440","49,065",14.10%,13.0,64.0,"2,306,758,550","297,699",85.90%,26.0,122.0,"2,668,199,990","346,764",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,2019-12-13,1.7399999999999989,-4.389473684210527,8.336842105263157,0.15684210526315787,3.297894736842106,1.243157894736842,58.13368421052631,0.0,0.0,22.133942161339423,0.0,5.0,57.0,"379,433,120","47,799",10.50%,0.0,70.0,"3,440,908,250","406,329",89.50%,5.0,127.0,"3,820,341,370","454,128",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,2019-12-14,4.094736842105264,-0.10736842105263124,9.016842105263159,0.42526315789473684,5.074736842105265,2.0221052631578957,62.445263157894736,0.009473684210526316,0.009473684210526316,29.563235294117646,0.0,0.0,40.0,"501,274,820","58,657",6.40%,0.0,71.0,"7,389,001,390","852,006",93.60%,0.0,111.0,"7,890,276,210","910,663",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,2019-12-15,4.82421052631579,-1.4147368421052633,12.44421052631579,0.00736842105263158,3.277894736842105,1.1957894736842107,70.3105263157895,0.0,0.0,27.495588235294118,0.0,0.0,46.0,"445,207,520","51,730",6.70%,0.0,67.0,"6,290,665,950","724,597",93.30%,0.0,113.0,"6,735,873,470","776,327",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,2019-12-16,7.106315789473681,1.2894736842105259,14.035789473684206,0.06315789473684211,2.9768421052631573,1.1410526315789469,74.23789473684215,0.0,0.0,27.663703703703703,0.0,2.0,56.0,"246,077,540","33,108",12.90%,2.0,70.0,"1,767,126,250","224,388",87.10%,4.0,126.0,"2,013,203,790","257,496",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,2019-12-17,8.360000000000001,3.846315789473684,12.582105263157892,2.5378947368421043,4.965263157894735,1.8642105263157907,84.61368421052636,0.0,0.0,25.105185185185185,0.0,2.0,52.0,"302,736,480","41,934",14.70%,5.0,72.0,"1,912,491,640","243,331",85.30%,7.0,124.0,"2,215,228,120","285,265",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,2019-12-18,4.725263157894738,1.8663157894736846,8.609473684210524,0.3305263157894737,4.744210526315791,2.496842105263158,69.63263157894743,0.0,0.0,26.194117647058825,0.0,4.0,54.0,"2,039,535,390","259,692",60.80%,6.0,64.0,"1,324,073,010","167,522",39.20%,10.0,118.0,"3,363,608,400","427,214",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,2019-12-19,2.4115789473684215,-0.9252631578947368,6.926315789473684,0.09052631578947368,5.401052631578947,2.527368421052631,53.59368421052632,0.0,0.0,20.41021897810219,0.0,7.0,48.0,"4,867,341,500","618,725",86.50%,7.0,65.0,"740,795,840","96,454",13.50%,14.0,113.0,"5,608,137,340","715,179",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2019-12-20,1.1989473684210528,-2.7536842105263153,5.630526315789473,0.07368421052631578,4.4673684210526305,1.6821052631578957,59.30315789473686,0.0010526315789473684,0.0010526315789473684,23.422514619883042,0.0,4.0,58.0,"5,279,817,620","614,041",83.30%,1.0,67.0,"1,049,669,450","123,428",16.70%,5.0,125.0,"6,329,487,070","737,469",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2019-12-21,0.43263157894736837,-3.7715789473684196,4.8,0.04,3.3957894736842116,1.2778947368421052,67.91368421052638,0.0,0.0,29.024890190336748,0.0,0.0,45.0,"10,693,506,000","1,221,050",84.10%,2.0,70.0,"1,998,793,360","231,101",15.90%,2.0,115.0,"12,692,299,360","1,452,151",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2019-12-22,2.9999999999999996,-1.0852631578947367,8.906315789473686,0.3915789473684211,3.1789473684210545,1.121052631578947,72.1021052631579,0.0,0.0,40.16690856313498,0.0,0.0,42.0,"10,379,750,300","1,186,909",84.30%,2.0,71.0,"1,908,641,050","220,709",15.70%,2.0,113.0,"12,288,391,350","1,407,618",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2019-12-23,3.820000000000003,-0.9947368421052631,8.782105263157892,0.7463157894736846,4.76842105263158,1.813684210526316,74.15368421052634,0.005263157894736842,0.005263157894736842,37.37845705967977,0.0,4.0,49.0,"3,295,665,200","410,978",79.00%,5.0,73.0,"857,931,860","108,922",21.00%,9.0,122.0,"4,153,597,060","519,900",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
